turn,player,budget,action1,action2,action3,action4,action5,action6
1,3,76,Collect frequency:2,Maintenance of water treatment facilities:false
1,4,81,Collect frequency:2,Maintenance of water treatment facilities:false
1,1,74,Collect frequency:2,Maintenance of water treatment facilities:false
1,2,75,Collect frequency:2,Maintenance of water treatment facilities:false
